guid,hazard_values,haz_expose
bf38cfae-e6d8-43e8-b624-98d92c7b4be9,0.6865286827087402,True
e4ba1bcc-534f-47f5-ad09-823dc031436e,0.8367562294006348,True
eb75d281-0f43-4785-b8f8-ec973673dc64,0.79054856300354,True
165ca595-7d09-4f93-91eb-979e2f852529,1.2844547033309937,True
3c2c9fa3-e8b4-46e8-af66-91066d42b031,0.8208625316619873,True
f84bc4bc-1857-4304-ab91-65fbda9d529a,0.8940792083740234,True
2817805f-41af-4d62-b931-d3e0f41fb6b6,1.1075350046157837,True
5c1b6ea5-5b41-47d7-b971-b337c54a90e0,0.6871185302734375,True
1dd90896-ba01-4d71-ad6c-5eeb4667108a,0.0,False
0815d073-5b0e-4a3a-ab2c-9e58a631e0cf,0.5818929672241211,True
f2b4401d-38ed-49e1-a6ee-9af5a1862a09,0.7080514430999756,True
839c9271-3d69-4363-88c9-e979a1422189,0.7041900157928467,True
d867d85e-5d7d-4008-865b-072b953e4f61,1.0871853828430176,True
7ced8a48-c10a-4660-941f-4b3b039658a8,0.714705228805542,True
e2c89775-68d3-4edd-a5cc-c2aef7bdfe97,0.6853287220001221,True
dd7f3a88-fc5a-4dbe-a4a2-d905d37e8329,0.5608348846435547,True
cf655a5d-ee03-4915-a095-6970621c061f,0.7054033279418945,True
8e6df9c5-6ad9-49a4-bdb6-c4930d9eddfb,1.0193610191345215,True
84fe4448-e766-4d56-a24b-19e27aff1fbd,0.6786582469940186,True
7c58a64d-46de-4333-8f7d-f481d12dd5e5,0.9397788047790527,True
c7bab663-81d0-4494-8933-271a036164fb,0.5891306400299072,True
e48987d2-15d4-4949-8ab6-f320c5cb9356,0.7280712127685547,True
a54d7716-fabb-4a34-bc39-815d1f5cad0d,0.5319218635559082,True
c87558ff-aad0-4a0e-bb56-c35084689f05,0.5596745014190674,True
fa2735bf-7f23-49cb-b938-29c4e3e8f556,0.6511962413787842,True
d57d5937-9ca2-41d7-a226-a253fa7e165f,0.5295419692993164,True
171c3de9-71ca-4159-bb2e-0ea467f3f1ad,0.5574021339416504,True
8a3aebbe-e8de-450c-889b-674e9b3701f4,0.3176918029785156,True
72b6f1a2-d237-49db-bc8c-dee05318a07e,0.6489801406860352,True
018f6b82-aa74-4fac-89d4-8a01ca7c5fa9,0.681673526763916,True
fd6824ec-b788-42e0-b15d-2d457b27a950,0.9221134185791016,True
09f6aa12-e810-4eca-8a55-3d08982d790d,0.3054037094116211,True
df3ea8e1-56c1-4471-b0db-12337add520c,0.5603578090667725,True
0f9c29fd-b747-46ee-bf0f-10e00b9059a6,0.3370945453643799,True
e4a5f369-28db-4bb8-aefb-a9360086ec05,0.4926414489746094,True
91d8eb82-d779-47ad-8c40-88269a3ff700,0.497175931930542,True
30722338-1b76-49f9-bbb9-1c053af68feb,0.6288049221038818,True
fb109d82-bd5b-4f11-875b-0d3cf93aea34,0.6368851661682129,True
70795035-4e23-4fbb-b594-38c1b128732e,0.42759132385253906,True
3e2602a0-a9bd-4304-8577-ed12a1bdb31e,0.6314027309417725,True
f49d1806-6feb-433f-87c5-858f70a28f8f,0.6358470916748047,True
4c0a1be0-e405-4356-acd8-c498464e99ff,0.6059746742248535,True
d0bb0917-f4df-4e43-ac01-87a4dfde227a,0.7615063190460205,True
8d84fe85-a8ee-4f16-bb89-d6fd6850aaa4,0.9088335037231445,True
f264d7ca-ad75-449a-8ba8-3289d714c67f,0.03490567207336426,True
c981fe43-3f33-4ed1-a4ee-736d7a2f31bb,0.22987914085388184,True
450a2b35-4052-4f46-a992-46764cf34c51,0.5174589157104492,True
1d033603-9a01-423c-be60-ae583997a860,0.23880314826965332,True
698030f4-be6b-4805-9216-dbc2099f8ec7,0.17275786399841309,True
3a1cc468-f66b-4be4-8e32-f8a28df59dcf,0.5812294483184814,True
35aa8be0-76fb-45b3-b864-f5dd436b2e95,0.5534653663635254,True
150ce4b3-ea8e-476f-a1d2-2c808859ea76,0.6909959316253662,True
4c7c9edc-7fbc-4dd6-92f6-41a3a8a4f7cb,0.5956399440765381,True
71e713ff-77e1-489f-8b34-52895b6ba084,0.5496056079864502,True
29331fd8-05c6-4340-ac86-51cc72fbc281,0.6402263641357422,True
e7a70909-7393-46df-9211-693454d465a8,0.5740339756011963,True
2d261584-696d-4e13-977a-4022ea410a9f,0.8132662773132324,True
466978a6-b186-485c-9135-f301d2031658,0.4158182144165039,True
d7aad9f6-2b1b-4e73-b5f0-7ff4746eb019,0.8312242031097412,True
a41f1a7a-fa99-4c7a-8642-9cab94db4171,0.8608171939849854,True
ff3c0375-1e47-4008-9c54-6ea3c6721479,0.6190805435180664,True
a02be7d3-fd3f-4f59-a30d-0caa0a13d0b3,0.5467798709869385,True
070c98cf-2302-425f-8423-f3cb800d9cd5,1.0330851078033447,True
1cc38709-95f3-4019-b98e-1b23730951d2,0.6380171775817871,True
bdea3536-05af-4716-8d04-4589ea9de102,0.49408769607543945,True
e1d0d7f3-781f-49a5-8f9c-59d4ee340fce,0.5750155448913574,True
253af396-0f32-4901-ac4e-1842dda8fed9,0.6052877902984619,True
f06068de-f5e4-4173-93c0-ccfe460fa52c,0.48523592948913574,True
96dc54d3-69c5-47ca-924c-3e14b2fccf5f,0.5984840393066406,True
9233219f-5d5d-47e0-af26-009eb0da459c,0.552452564239502,True
baed474c-8f4f-4712-a6b7-81a2670d7bc9,0.6415801048278809,True
e897b467-fca5-4818-9385-bfbc88c1333b,0.0,False
179fc818-b909-49ac-8708-c95f5fcdb1e5,0.11951613426208496,True
3f64cbd7-864a-4ee9-b8fd-441f5cbaa2af,0.5770647525787354,True
7928eb00-bb31-4632-bcc1-8f8586e03018,0.12818121910095215,True
dab543c7-ddaf-4fcd-a455-ca9e3e3e8807,0.6172707080841064,True
df44de77-ff8b-43a8-8e94-537bd07b3b4c,0.37129831314086914,True
96fbc95f-9e8d-4609-84b7-bfaf1d1aec5c,0.3393261432647705,True
9277ca9b-0ca1-4468-b9d0-786eca466a86,0.3073723316192627,True
917fa742-8d68-4990-bb36-f8c7c3c0a0a1,0.40206313133239746,True
dd5a8207-cd25-4aee-a51f-aababfff4cd2,0.39973950386047363,True
267d4010-ffaa-4ec4-a2bd-3cce5c1e6127,0.2844991683959961,True
6a3795cb-72a6-4453-99e5-9355757f3818,0.3025848865509033,True
30954034-782d-49b6-afa5-14b16d5b8490,0.0,False
1ac29393-8085-4faa-b9bf-38fae04cecdd,0.2888526916503906,True
2cf1d663-c038-4d26-a3f2-e86102f6db10,0.13703370094299316,True
b17a66c5-db9e-4879-99b5-04ae2105bd00,0.07311654090881348,True
836b3a67-d4bd-4b53-a43d-5695bfe778ac,0.1491258144378662,True
15683ad2-d716-45e5-9b67-ecfd8ec11b43,0.3148689270019531,True
5ea55189-a09e-4620-905c-567e59cb83d8,0.34023618698120117,True
6edf32a6-64a4-471a-8dae-82157725ca7a,0.0,False
3b7f3642-9cc9-4098-a499-6a5fe37a0f35,0.2956676483154297,True
ab1522d0-e754-464f-8c18-5e2366c882d0,0.34470701217651367,True
2ee22057-ef1a-4eb3-8688-a39fcc81a14d,0.2568044662475586,True
ce550295-b1fc-4b2e-88b2-16bfefb965ce,0.30412769317626953,True
aa9ef395-a0fa-4ac4-b5b6-4bfd7714215e,0.23163819313049316,True
1e1e8bb4-7ac4-4439-a8eb-4fc95df36b3e,0.0,False
be0d0c08-0bd8-4a32-affb-df3baa68313d,0.001013040542602539,True
840b6854-4b1d-4419-afa0-bfe84c0cbfb1,0.4258084297180176,True
a61726d9-a810-43ab-988a-7e2ccbab292c,0.43444013595581055,True
f0341886-abc0-4fc3-afda-fc29f275d7e1,0.30788588523864746,True
2538e89c-4b1e-4d93-a9f3-6407f0bd5b89,0.31440114974975586,True
24171427-efc2-4d81-bdc9-d96d15a975ec,0.2994859218597412,True
57511773-2ad7-47c1-9547-44f11ee11daf,0.3402082920074463,True
fac37041-a064-4140-8d97-21dcbe69e928,0.23662972450256348,True
db6d32a6-846b-41fd-8387-99eb66cedb4f,0.13331389427185059,True
57c5a330-6a29-49ef-ac1a-501cf5a1ce9b,0.45470190048217773,True
e032dddf-8d56-4838-be17-9c16b938e5b7,0.4334452152252197,True
ef3c81aa-c2ba-4c30-8884-7c7d4e32d119,0.3430907726287842,True
b76212a4-f23b-4cb0-b00d-48199d1e0832,0.35968732833862305,True
4a7e24be-7c3d-405a-9bd2-dfd5840b1424,0.16612005233764648,True
a8cc85fe-3100-4e68-abe5-59f7f67e6a95,0.5246047973632812,True
2c10da54-f6c3-40bc-9a54-bbc15c6150ee,0.10819339752197266,True
7b6e9e6d-81f6-4c5f-8956-00cdd9659de3,0.30959010124206543,True
685f9a73-fbba-4572-a9fd-156a099f11e9,0.4361720085144043,True
86f65673-0092-4ca2-8494-34c0fe118300,0.40618133544921875,True
b7790d15-bd6e-483b-8e42-3bd470ea7f74,0.4786648750305176,True
7614d069-aba2-407d-8b6c-60647daa0e3f,0.5607821941375732,True
d1b74ae8-2ca2-43d1-975c-9ea25aae94cc,0.30409765243530273,True
8f843206-192e-4268-a542-f6615581e33a,0.43471670150756836,True
a619b314-1cc8-4dbc-ba77-a8c31c9e7b88,0.3480548858642578,True
8e4594ed-97c9-4fb4-b40b-7628a6e0aae3,0.3633384704589844,True
ff8ebd03-eb91-40c3-a19e-04ad1e5c6458,0.7099025249481201,True
5bfc16bb-ddf7-4299-8226-03f06e92a524,0.540452241897583,True
07115e66-7a0e-49ea-822e-4a8bfe08ddcd,0.49034738540649414,True
15450b0f-da55-4fa5-a998-1240d2baa362,0.49207329750061035,True
17535877-3146-4224-a1e4-cafed4d56632,0.5860946178436279,True
6196fb02-142c-40c4-9b56-fb860d2b0e21,1.1186115741729736,True
af1ceaa4-f68a-45f6-818c-5a4d0907c3cb,1.1621110439300537,True
b797138e-be62-46a3-9d01-f9eac8c84692,1.293654441833496,True
79076f87-0623-4909-a52b-7ea012e5c4f1,0.9278936386108398,True
35da588b-02fc-479d-af74-afcedcce1d13,0.9143354892730713,True
e0e64ed0-a2dc-4370-85e3-9caf7f275c06,1.1559520959854126,True
6fe9edbf-ac30-48d2-956a-8dce32ab7ef0,1.148945689201355,True
2236a042-55c6-4dc9-97cb-6ca45ff912e9,1.0548624992370605,True
5732a386-be02-4442-a451-d34f653a8522,1.2459437847137451,True
2069f41f-4284-41be-8662-e4704bc30f2e,1.1633802652359009,True
ebd0b648-5514-44f7-bba1-feebf0691e21,1.2547608613967896,True
fcfb2e86-3c3b-433e-94c0-a9360204f71c,2.01126766204834,True
ee4407cd-f90b-4a99-873c-e3906af4860b,1.8812403678894043,True
b76af04f-ed9d-4e57-b32e-e53ef4296e3a,1.726556658744812,True
76f70269-aa56-48cc-9506-f3a6534009cf,1.9262152910232544,True
4664d302-4bf2-4255-a0b5-00c9ab231d03,2.0772902965545654,True
44098116-cda7-4602-a9f7-11805b0182c7,1.9320718050003052,True
a71a1b1a-bc06-456a-ae3b-841a447d0abd,1.1076045036315918,True
3410363a-4ef5-48df-8754-68c61f944848,1.920381784439087,True
f6c3a1bd-c1d2-4c42-b68b-fc0054ae0930,2.1466119289398193,True
36d4d231-d15c-4d2d-91da-0a7049a8015c,1.8039828538894653,True
623ab3e2-feee-4322-9db0-4e763259b302,1.888906478881836,True
88284a7f-85fe-4388-aade-977464cd59c2,1.6011794805526733,True
94157def-0ac8-4b26-a123-ffd2b8b1b448,1.253395676612854,True
0d277d64-0392-40cc-9928-e3ca63079d40,1.1804412603378296,True
2366fdd3-177e-4df1-9950-095ae9a18710,1.2935667037963867,True
66baf20a-20e0-4972-b2c2-b7cae6d52739,1.1941580772399902,True
51c4d823-d805-44b0-aa2a-fbc7d2411893,1.1897811889648438,True
bdea3483-0fc2-4cf3-8ba8-75b8d89d8cab,1.3541847467422485,True
df84e055-1a2f-407b-b4c5-f5dc0177775d,1.20102858543396,True
cff88bdb-8107-437d-927f-e59c36923dd9,1.2412831783294678,True
b270af22-79b2-4a4d-bdf0-93ff00bc9496,0.43247199058532715,True
a1e5aeee-8ba2-4521-aa51-b45a364efe80,0.5552277565002441,True
c5cc39fa-aec1-4b37-ae7c-e26d586e23b7,0.10369539260864258,True
9eb80c45-d33e-4ec6-b58e-4b695f72e780,0.38551878929138184,True
1aac5328-a8cc-422e-af6b-4675f3a79f96,0.3079032897949219,True
6feef924-94a5-42a2-bbad-e05ccc45f6dc,0.3463873863220215,True
6b52f007-9ece-4842-b5f9-a1e34a093d91,0.3813180923461914,True
f357162f-5a8e-4aac-94bb-723f5f4d3c57,0.048781394958496094,True
f6c2f8ce-cd4d-4ef0-a950-5ced956f582c,0.03696799278259277,True
363d650c-4c3f-4917-a748-19cf871e2493,0.17665791511535645,True
3721274f-b842-4f44-afa0-1507bba461c2,0.09285688400268555,True
790962a4-36be-4ebe-a4ab-31f3ae448647,0.2354891300201416,True
0da13fe0-177b-4167-9938-062c2ce12d4a,0.024489641189575195,True
54ff8ad4-0d75-492a-a12f-0c1e7d00d32a,0.15909409523010254,True
d38a6f1f-eac3-4c5b-82d8-f96d569cb101,0.005282163619995117,True
6da4d7be-ae7c-4748-93fe-8878a7037f10,0.0,False
fa3fee4c-1682-42ef-ae18-b9354f8e20df,0.0,False
0ef5144f-eb7e-4822-beee-73b15dab5bda,0.0,False
1cca4b5d-aa51-4e12-9eb4-9a22a6c2af81,0.06660914421081543,True
b2009136-3b46-475d-8ef0-68e68756081d,0.0,False
f4668de3-81dc-4b4d-80fa-cbd3a049b23f,0.0,False
32808831-f251-4b33-87b1-0127ac2569e6,0.0,False
c8014a79-0efc-4460-8118-6cb85edd61e5,0.0,False
5cc4a89a-e718-457b-8580-6a7447df660b,0.0,False
c0778eb9-fb12-4d12-962d-f7c06b866f9f,0.0,False
339fac3c-35c2-4bca-8185-af86fb3a6bec,0.0,False
bfeeeda7-a9b5-4318-b2dd-76a7e82b093a,0.0,False
11a1d262-f4a3-4b6a-a201-8fd727685d3c,0.0,False
08f7f369-e22c-4c05-819a-fbaf98c829e3,0.0,False
1bf397e4-463d-4e37-895c-46ca2c40c158,0.0,False
6fb51192-f673-43a6-8ca3-d4e42c3c7839,0.0,False
7fe30c98-b6bc-42cf-b48a-86c1f810b267,0.0,False
7eb36f57-a7af-422e-8f99-664c65024a27,0.0,False
273a4aa2-7982-4df2-b952-71c7c6f563f3,0.0,False
e60df7a5-a201-43fb-ac8c-f2a7360c2040,1.2904733419418335,True
1c3863b5-13c8-4f6b-8526-008c65272440,0.3218674659729004,True
f7ed5b8d-d650-465e-a5b3-571db0ee7073,0.0,False
db59ffe8-1c09-4638-bfc9-178513b1dc7f,0.0,False
f8d729ea-b401-4639-bb12-112bdbd041f1,0.0,False
30ea3af8-4db0-4813-a003-a6c5668df306,0.0,False
51dd2939-b908-4bf9-a6e1-0ae115c8954a,0.0,False
25af6c04-d09e-492f-9d52-74a68059953d,0.0,False
88a330ac-c24b-4718-a956-80c97541bfbe,0.0,False
214c4a94-c0fd-4113-a4c7-aa5912aa92bf,0.0,False
f0bd4b68-008b-472f-a196-a6bb1adbb3d6,0.0,False
36064b66-42ed-4b25-bb63-309e511a657a,0.0,False
75a16fb9-39b3-497b-91fe-9b22e1feae41,0.0,False
29f58f32-41f0-4f33-b25f-d28048e2136e,0.0,False
48792520-6be1-464a-839d-0cfe78dd76be,0.0,False
da6f3f76-b1c4-46c0-bc3b-27dfe6caadf1,1.9254236221313477,True
60619b2b-3c49-4b3a-ba71-f963282929ad,1.8216488361358643,True
13fd17f4-06a4-4b41-9ab7-76a761a19fb5,0.0,False
fb5d42b1-8ed0-49f6-b040-b42e40a618e9,0.0,False
e5de4596-1767-41cf-b729-a2a292d5df75,0.0,False
17e35322-c8bb-4e04-97d7-751cba2d9275,0.0,False
b38f7331-31a7-4451-9648-a3075ccf235e,0.0,False
984d1ab3-0745-4cd6-b5f6-f9010701c6f7,0.0,False
be83d36b-4d7e-4ada-a64c-d863a122bc71,0.0,False
2bacb93f-f306-4f6f-b816-09e70d5e2e24,0.0,False
129d86b1-88c2-47ac-a43a-47118a37e34b,0.0,False
d45773f3-a9b5-4e46-a44c-71c14118b440,0.0,False
2b4d9d11-c47e-4642-a8ec-ad01964954e5,0.8563485145568848,True
e4ead294-9770-4583-af60-54e682c2bad8,0.8532216548919678,True
4853262b-9792-4984-9820-58d9e2977c76,1.0131936073303223,True
30553146-6ba0-4b3c-8a15-2337940b377f,0.0,False
46ca7636-f42a-472d-84b4-956607c57659,0.0,False
390932d3-deb4-4c1d-929b-0ae440b1728c,0.0,False
2d7f8930-acbb-4ccc-8732-7f43e8ae1cc8,0.0,False
0bdd115e-6fd2-4429-a9ec-a4e4ff018efa,0.0,False
d220cdf8-e037-4181-9ca6-b282668a23eb,0.4833824634552002,True
35fffbd9-c8f7-4cc7-a4c7-81596353b938,0.6471431255340576,True
4c30446e-d1c6-4645-a99b-a4bedbb23fac,0.7472624778747559,True
d81f01c3-b07a-4b2a-a9dc-ad357cb07732,0.0,False
2caeb494-1646-47ee-bca2-3352c742792e,0.0,False
063b128a-3f1c-42f7-9263-b34e4a2fe145,0.0,False
72817de6-f358-4423-831a-00d305d2be5e,0.8509924411773682,True
1dcfe552-8df6-499c-9c84-96fbe5a453a1,0.4760582447052002,True
0f53e87f-5158-4883-9355-6e056c903022,0.0,False
3f264b60-2511-4cb4-875c-d41648bcae7d,0.0,False
ade430dd-5e8e-47da-a744-2f964c263e9a,0.0,False
c191c530-dc70-4f45-9262-a47aae399044,0.0,False
f7d32169-b889-4b05-9c89-e011690d9d1c,0.0,False
0f202f04-6cff-4b65-98e9-aef42f1aaa24,0.0,False
f3c228e7-a102-4939-a69d-4c2b4a3ccf4e,0.0,False
f038a64a-680a-4487-b778-963ef2475c91,0.0,False
ff9b8f41-150e-49f8-be4e-28e14a82bb0d,0.0,False
42dee8dd-c057-4539-aaec-215183714b36,0.0,False
68f98843-0370-48e8-b6ab-a00e16b2cdbb,0.0,False
127c54ba-e790-4e15-91d3-24a65d01801e,0.0,False
99b8fca7-23e3-45d8-a41e-87d17b884a3b,0.0,False
984447c0-4e9a-49ff-bc6e-43a6abfcc6c8,0.0,False
52e73181-df35-449b-868b-f403f0265dac,0.0,False
0ec7a6f5-6f51-422c-a709-9b88eae14b5c,0.0,False
50f4f92a-7a18-45ae-8f39-9330e4d500e9,0.0,False
24ce15c3-620a-4cd5-a45c-f1edd620aba5,0.0,False
c69b9231-d975-472d-960f-8c6b24339d7a,0.0,False
00071be1-64b1-4051-8643-fd328907dfaa,0.0,False
f9a435ed-af10-4a70-b162-2baf6592cef0,0.0,False
8e072564-7682-448c-b144-0d7e7342b163,0.0,False
f0f80791-f6aa-46ae-a57d-8d9b70633388,0.04146766662597656,True
744e6fae-ff65-4c4e-87d0-b114e038216e,0.0,False
92e1af47-9300-45c4-a0be-4ac41282b852,0.1904916763305664,True
272651ff-cd0e-4061-a637-f6719719ffde,0.1896343231201172,True
1c120a91-4d84-483a-a3f8-562be7b51934,0.0,False
df34a998-7a5f-489a-8737-2ad53cb416ef,0.0,False
e4bd3a0d-d300-4d36-ac42-fe98bfb70734,0.06990790367126465,True
597158f0-8212-4854-b709-cda3977809c3,0.38784265518188477,True
6fef1300-0c57-4107-8abc-d5761cc425c4,0.1327364444732666,True
69e491be-5143-4de0-b17c-1a70438ee1be,0.3446462154388428,True
4e202c32-4370-4384-8cf9-a002df20f7c9,0.31643080711364746,True
e1a9519b-14f8-4740-b29a-f8e9ea68b7d5,0.045891523361206055,True
82654de4-5541-4987-add4-6d3db5712a00,0.0,False
32422a37-0f07-4b74-8d62-123be65ece89,0.09425926208496094,True
3216b6c9-cc53-49a0-8fc7-eb6a39ce8d43,0.40410923957824707,True
f1c8709d-fbaf-4633-83ec-a95f3d447e82,0.4897651672363281,True
6bc51250-821f-4880-aca0-8370497826e9,0.570763349533081,True
1cf75d41-2faf-4615-9bc0-70b3d0796c1e,0.30068325996398926,True
fa873072-e4aa-4a02-8d59-f6a80a249f7c,0.06920528411865234,True
7dd673b9-bbf6-4491-82d5-a5868fba8919,0.3653595447540283,True
1ed48228-c7d2-43b1-a2b7-0d5d784715eb,0.16585707664489746,True
5dcbd379-7a83-42fc-a57e-345516905094,0.6094322204589844,True
1df14c09-8c11-465e-ad19-dfec4aaff8ac,0.3888587951660156,True
bc9c1245-a833-45fd-83fc-ff30721c9f40,0.4161067008972168,True
fc8493c3-50d7-49df-a8cf-fbcf9bc054d0,0.3419525623321533,True
172083bd-4e63-4939-a996-b80de2a0fa66,0.33220815658569336,True
7f4d3a42-ed05-477e-a9d9-0e8f6a4ef65f,0.18640947341918945,True
e5f4b167-cf34-49a0-8e49-37e70b0726c5,0.37825942039489746,True
1e86a739-871c-4b6e-9b66-9cdfc22e670d,0.17327332496643066,True
9ecab956-387e-43ca-8038-513dd72dc48c,0.45160746574401855,True
4fd5055f-dc31-40ff-bb96-e47ae0940eeb,0.3402585983276367,True
5edc9c8b-23f5-46a3-9faa-5dfe50825425,0.40580248832702637,True
f5c9df07-8a95-4f20-a75b-e906f1c2b640,0.3637399673461914,True
eaa5f7a9-79ac-401f-8837-e3e3392bcaf9,0.3152506351470947,True
db14e14d-d2ea-4e97-893c-518c7e99e70b,0.3820822238922119,True
af37cc47-d6ef-48c5-90b7-d675b6a36e76,0.29799771308898926,True
b6719794-1951-45f4-b2bf-9dd9eebc1717,0.4544639587402344,True
0bb54ece-8b64-45df-b49c-24488380f380,0.48042821884155273,True
48de566c-0c7a-45e6-b644-c3f68128a01f,0.20359325408935547,True
bbcf7f42-9a14-484a-a5fa-9400fb70bf54,0.3783838748931885,True
499b235b-e802-4656-9a02-aed3e4901d25,0.3416318893432617,True
5e348513-de9d-49aa-bb3c-141ac92dfe98,0.424954891204834,True
f86dfc89-4b1c-4346-bbf1-1aa8c0daaa2f,0.48705267906188965,True
c7bc5df6-ab00-4b91-aee8-01674ee9cc56,0.5078933238983154,True
5534c14d-d830-4ba3-a197-e227262d89f3,0.5844414234161377,True
8abf88ed-2d4b-4ef6-a913-47e9b1e5628d,0.369631290435791,True
790fed71-e9d3-4a66-97ee-22acef230440,0.5322611331939697,True
46689338-0b2b-41e9-a26c-62c7b07c9cea,0.3966374397277832,True
1340e124-40c0-4fd7-be08-334fb8052284,0.5670568943023682,True
31763030-8703-4107-8b52-1e3b89a2ce83,0.4601750373840332,True
d8fa2818-68ec-4cf2-9c55-6d7716c51307,0.35863542556762695,True
84d2beb9-8bec-4132-9a69-73d055a46c45,0.3291447162628174,True
6a0b7190-7b27-4a8f-9d36-2ae5f62ecfa1,0.4549071788787842,True
2238ae29-771a-4895-9082-eed826bbbf96,0.45599794387817383,True
9bef5100-d7fe-4a9c-9d69-2c44f231dc2b,0.4792346954345703,True
d8a5efc9-0200-49ff-a803-f6f5814d2b3b,0.20777106285095215,True
958cbb05-dfdf-4294-ac3a-36a6fd43d1e7,0.3615710735321045,True
7bdfd5f9-401a-4649-af5b-733eaa890143,0.6842119693756104,True
2533aa5b-6744-479a-aed5-33d6ecb7c584,0.4843111038208008,True
cb29473c-c34f-4ee9-acef-aca159599cfb,0.48967623710632324,True
ae0df1e8-8a3a-4a25-8f06-86ae5e6a4b13,0.4851062297821045,True
a22e65e4-63c4-4927-802f-b74d6b42b49c,0.507366418838501,True
49bf8c6e-b2fc-4e8e-9202-3bdd138dd038,0.5050089359283447,True
b3357a71-9943-4398-8b4c-18b907a07aa1,0.4094867706298828,True
8bd15153-2fdc-40cf-b48e-fa8b2f081fb8,0.49834561347961426,True
126f90de-8c3a-4749-af8b-01ed109b6fdf,0.5895025730133057,True
b71b2091-7180-4e04-86ca-61201f05d8dc,0.42192983627319336,True
4d2b600b-04f7-40ab-b868-a8c3dac02f98,0.44641637802124023,True
daf2c410-ee12-40e4-831d-aea26e02e04d,0.44899725914001465,True
711c4060-5a91-40c1-b398-b00408538353,0.40625429153442383,True
4766facb-def2-435c-bf83-2dd4e152450d,0.2286539077758789,True
512926ea-5bfb-4afa-b97f-e10700fae706,0.6003890037536621,True
21428871-385b-4069-b017-0ba91f3cca27,0.5203268527984619,True
eadcd6ee-ba87-4a87-bc1d-fa54cb7795f0,0.42962121963500977,True
f94ae484-77e8-493d-851d-2c14805113a8,0.49424290657043457,True
5ae2c3b5-a9aa-404b-acaf-73c130844a0d,0.23778748512268066,True
8ec9177b-bd84-4224-9d77-080310e04ab7,0.5820121765136719,True
34764360-cd08-42ef-abda-61a7ca9650c8,0.37368202209472656,True
81a04841-5a06-496a-be86-c51001376d2a,0.36817097663879395,True
f869c81d-7bf8-46b3-9e76-3ea5b6e33a68,0.5423524379730225,True
a1b22c33-1bb4-49d1-a147-e2139634392e,0.5086336135864258,True
6a50db2a-4d87-4165-8eb8-957b7dc890af,0.40517091751098633,True
8a3389f5-00bb-450a-b93d-19c7ceb4972c,0.46346402168273926,True
aaacaa90-767d-4706-b223-628b6ea8aba9,0.5691516399383545,True
dcf14887-d10f-44fe-bd83-c985f7a7eaa8,0.5716707706451416,True
22053ca9-9a6e-464b-bc31-01968cce8611,0.4830906391143799,True
e95f733b-b197-4e0e-b22d-1905617b7eef,0.5677340030670166,True
ac8eff47-977d-4d63-b48f-ac97372f0a17,0.6610555648803711,True
22b065ae-b61e-49dd-8c29-40cef72eb1c5,0.6071410179138184,True
ec2dfd53-7d27-4a7a-8747-a34876f9aa9b,0.5758016109466553,True
